"~id",~label,~from,~to
User44FollowsUser30,Follows,44,30
User36FollowsUser81,Follows,36,81
User45FollowsUser142,Follows,45,142
User22FollowsUser94,Follows,22,94
User126FollowsUser132,Follows,126,132
User83FollowsUser118,Follows,83,118
User96FollowsUser9,Follows,96,9
User49FollowsUser57,Follows,49,57
User147FollowsUser107,Follows,147,107
User16FollowsUser128,Follows,16,128
User125FollowsUser122,Follows,125,122
User38FollowsUser35,Follows,38,35
User10FollowsUser62,Follows,10,62
User65FollowsUser123,Follows,65,123
User10FollowsUser1,Follows,10,1
User137FollowsUser101,Follows,137,101
User95FollowsUser90,Follows,95,90
User42FollowsUser53,Follows,42,53
User42FollowsUser64,Follows,42,64
User109FollowsUser106,Follows,109,106
User26FollowsUser101,Follows,26,101
User7FollowsUser92,Follows,7,92
User108FollowsUser137,Follows,108,137
User95FollowsUser34,Follows,95,34
User112FollowsUser82,Follows,112,82
User47FollowsUser105,Follows,47,105
User37FollowsUser45,Follows,37,45
User77FollowsUser129,Follows,77,129
User126FollowsUser2,Follows,126,2
User38FollowsUser2,Follows,38,2
User24FollowsUser17,Follows,24,17
User112FollowsUser68,Follows,112,68
User12FollowsUser144,Follows,12,144
User93FollowsUser53,Follows,93,53
User21FollowsUser110,Follows,21,110
User134FollowsUser131,Follows,134,131
User22FollowsUser58,Follows,22,58
User104FollowsUser116,Follows,104,116
User46FollowsUser83,Follows,46,83
User66FollowsUser91,Follows,66,91
User65FollowsUser117,Follows,65,117
User71FollowsUser55,Follows,71,55
User60FollowsUser42,Follows,60,42
User23FollowsUser137,Follows,23,137
User95FollowsUser85,Follows,95,85
User78FollowsUser143,Follows,78,143
User36FollowsUser66,Follows,36,66
User138FollowsUser3,Follows,138,3
User15FollowsUser11,Follows,15,11
User80FollowsUser26,Follows,80,26
User14FollowsUser91,Follows,14,91
User143FollowsUser137,Follows,143,137
User75FollowsUser76,Follows,75,76
User141FollowsUser100,Follows,141,100
User115FollowsUser57,Follows,115,57
User143FollowsUser68,Follows,143,68
User7FollowsUser109,Follows,7,109
User72FollowsUser147,Follows,72,147
User141FollowsUser1,Follows,141,1
User141FollowsUser57,Follows,141,57
User129FollowsUser138,Follows,129,138
User2FollowsUser35,Follows,2,35
User31FollowsUser108,Follows,31,108
User33FollowsUser122,Follows,33,122
User6FollowsUser124,Follows,6,124
User64FollowsUser130,Follows,64,130
User14FollowsUser140,Follows,14,140
User6FollowsUser53,Follows,6,53
User147FollowsUser92,Follows,147,92
User127FollowsUser98,Follows,127,98
User81FollowsUser123,Follows,81,123
User144FollowsUser124,Follows,144,124
User91FollowsUser25,Follows,91,25
User84FollowsUser139,Follows,84,139
User141FollowsUser123,Follows,141,123
User97FollowsUser12,Follows,97,12
User60FollowsUser100,Follows,60,100
User132FollowsUser60,Follows,132,60
User90FollowsUser3,Follows,90,3
User19FollowsUser75,Follows,19,75
User50FollowsUser20,Follows,50,20
User98FollowsUser83,Follows,98,83
User87FollowsUser34,Follows,87,34
User18FollowsUser144,Follows,18,144
User84FollowsUser120,Follows,84,120
User15FollowsUser48,Follows,15,48
User48FollowsUser118,Follows,48,118
User132FollowsUser9,Follows,132,9
User52FollowsUser37,Follows,52,37
User105FollowsUser115,Follows,105,115
User4FollowsUser45,Follows,4,45
User16FollowsUser135,Follows,16,135
User49FollowsUser99,Follows,49,99
User145FollowsUser53,Follows,145,53
User7FollowsUser57,Follows,7,57
User149FollowsUser43,Follows,149,43
User128FollowsUser52,Follows,128,52
User129FollowsUser146,Follows,129,146
User11FollowsUser94,Follows,11,94
User133FollowsUser7,Follows,133,7
User49FollowsUser46,Follows,49,46
User25FollowsUser142,Follows,25,142
User17FollowsUser116,Follows,17,116
User63FollowsUser6,Follows,63,6
User47FollowsUser133,Follows,47,133
User29FollowsUser140,Follows,29,140
User102FollowsUser99,Follows,102,99
User116FollowsUser26,Follows,116,26
User42FollowsUser13,Follows,42,13
User40FollowsUser82,Follows,40,82
User3FollowsUser109,Follows,3,109
User46FollowsUser149,Follows,46,149
User84FollowsUser147,Follows,84,147
User81FollowsUser119,Follows,81,119
User59FollowsUser48,Follows,59,48
User97FollowsUser119,Follows,97,119
User115FollowsUser28,Follows,115,28
User130FollowsUser89,Follows,130,89
User84FollowsUser83,Follows,84,83
User16FollowsUser141,Follows,16,141
User56FollowsUser85,Follows,56,85
User126FollowsUser118,Follows,126,118
User82FollowsUser8,Follows,82,8
User109FollowsUser74,Follows,109,74
User57FollowsUser46,Follows,57,46
User73FollowsUser71,Follows,73,71
User124FollowsUser4,Follows,124,4
User108FollowsUser131,Follows,108,131
User10FollowsUser55,Follows,10,55
User55FollowsUser60,Follows,55,60
User124FollowsUser90,Follows,124,90
User69FollowsUser116,Follows,69,116
User122FollowsUser129,Follows,122,129
User78FollowsUser98,Follows,78,98
User85FollowsUser22,Follows,85,22
User113FollowsUser23,Follows,113,23
User48FollowsUser52,Follows,48,52
User49FollowsUser134,Follows,49,134
User141FollowsUser101,Follows,141,101
User25FollowsUser103,Follows,25,103
User50FollowsUser78,Follows,50,78
User53FollowsUser122,Follows,53,122
User127FollowsUser122,Follows,127,122
User52FollowsUser108,Follows,52,108
User24FollowsUser28,Follows,24,28
User125FollowsUser55,Follows,125,55
User107FollowsUser15,Follows,107,15
User106FollowsUser26,Follows,106,26
User60FollowsUser147,Follows,60,147
User21FollowsUser134,Follows,21,134
User17FollowsUser122,Follows,17,122
User85FollowsUser7,Follows,85,7
User5FollowsUser88,Follows,5,88
User93FollowsUser95,Follows,93,95
User117FollowsUser118,Follows,117,118
User35FollowsUser53,Follows,35,53
User83FollowsUser82,Follows,83,82
User33FollowsUser29,Follows,33,29
User109FollowsUser52,Follows,109,52
User68FollowsUser49,Follows,68,49
User126FollowsUser64,Follows,126,64
User31FollowsUser69,Follows,31,69
User90FollowsUser138,Follows,90,138
User81FollowsUser1,Follows,81,1
User26FollowsUser21,Follows,26,21
User14FollowsUser26,Follows,14,26
User85FollowsUser72,Follows,85,72
User3FollowsUser65,Follows,3,65
User139FollowsUser89,Follows,139,89
User48FollowsUser21,Follows,48,21
User73FollowsUser140,Follows,73,140
User130FollowsUser98,Follows,130,98
User97FollowsUser20,Follows,97,20
User22FollowsUser9,Follows,22,9
User81FollowsUser122,Follows,81,122
User73FollowsUser141,Follows,73,141
User25FollowsUser129,Follows,25,129
User61FollowsUser110,Follows,61,110
User96FollowsUser66,Follows,96,66
User143FollowsUser100,Follows,143,100
User83FollowsUser56,Follows,83,56
User70FollowsUser21,Follows,70,21
User124FollowsUser46,Follows,124,46
User129FollowsUser127,Follows,129,127
User82FollowsUser18,Follows,82,18
User136FollowsUser89,Follows,136,89
User29FollowsUser70,Follows,29,70
User102FollowsUser118,Follows,102,118
User113FollowsUser65,Follows,113,65
User96FollowsUser26,Follows,96,26
User40FollowsUser70,Follows,40,70
User39FollowsUser49,Follows,39,49
User148FollowsUser124,Follows,148,124
User123FollowsUser143,Follows,123,143
User118FollowsUser28,Follows,118,28
User134FollowsUser120,Follows,134,120
User146FollowsUser108,Follows,146,108
User15FollowsUser120,Follows,15,120
User69FollowsUser2,Follows,69,2
User14FollowsUser70,Follows,14,70
User53FollowsUser145,Follows,53,145
User126FollowsUser74,Follows,126,74
User128FollowsUser79,Follows,128,79
User115FollowsUser7,Follows,115,7
User33FollowsUser51,Follows,33,51
User68FollowsUser89,Follows,68,89
User9FollowsUser60,Follows,9,60
User114FollowsUser36,Follows,114,36
User140FollowsUser136,Follows,140,136
User64FollowsUser71,Follows,64,71
User38FollowsUser119,Follows,38,119
User86FollowsUser28,Follows,86,28
User48FollowsUser122,Follows,48,122
User146FollowsUser97,Follows,146,97
User38FollowsUser92,Follows,38,92
User31FollowsUser62,Follows,31,62
User104FollowsUser87,Follows,104,87
User11FollowsUser120,Follows,11,120
User73FollowsUser77,Follows,73,77
User2FollowsUser21,Follows,2,21
User66FollowsUser13,Follows,66,13
User100FollowsUser38,Follows,100,38
User45FollowsUser53,Follows,45,53
User70FollowsUser29,Follows,70,29
User96FollowsUser89,Follows,96,89
User9FollowsUser41,Follows,9,41
User56FollowsUser114,Follows,56,114
User29FollowsUser57,Follows,29,57
User53FollowsUser124,Follows,53,124
User77FollowsUser14,Follows,77,14
User101FollowsUser56,Follows,101,56
User3FollowsUser95,Follows,3,95
User32FollowsUser87,Follows,32,87
User148FollowsUser126,Follows,148,126
User36FollowsUser19,Follows,36,19
User69FollowsUser54,Follows,69,54
User79FollowsUser52,Follows,79,52
User109FollowsUser86,Follows,109,86
User53FollowsUser143,Follows,53,143
User138FollowsUser64,Follows,138,64
User128FollowsUser82,Follows,128,82
User70FollowsUser91,Follows,70,91
User9FollowsUser94,Follows,9,94
User107FollowsUser132,Follows,107,132
User47FollowsUser109,Follows,47,109
User79FollowsUser71,Follows,79,71
User118FollowsUser63,Follows,118,63
User116FollowsUser23,Follows,116,23
User31FollowsUser63,Follows,31,63
User3FollowsUser22,Follows,3,22
User108FollowsUser148,Follows,108,148
User57FollowsUser60,Follows,57,60
User116FollowsUser69,Follows,116,69
User92FollowsUser35,Follows,92,35
User62FollowsUser124,Follows,62,124
User39FollowsUser91,Follows,39,91
User92FollowsUser138,Follows,92,138
User21FollowsUser31,Follows,21,31
User120FollowsUser54,Follows,120,54
User70FollowsUser126,Follows,70,126
User66FollowsUser125,Follows,66,125
User60FollowsUser99,Follows,60,99
User129FollowsUser19,Follows,129,19
User148FollowsUser71,Follows,148,71
User32FollowsUser73,Follows,32,73
User51FollowsUser13,Follows,51,13
User48FollowsUser139,Follows,48,139
User48FollowsUser124,Follows,48,124
User86FollowsUser77,Follows,86,77
User5FollowsUser52,Follows,5,52
User71FollowsUser12,Follows,71,12
User58FollowsUser46,Follows,58,46
User41FollowsUser18,Follows,41,18
User46FollowsUser34,Follows,46,34
User136FollowsUser69,Follows,136,69
User122FollowsUser107,Follows,122,107
User86FollowsUser144,Follows,86,144
User113FollowsUser87,Follows,113,87
User122FollowsUser76,Follows,122,76
User74FollowsUser102,Follows,74,102
User4FollowsUser24,Follows,4,24
User125FollowsUser124,Follows,125,124
User124FollowsUser68,Follows,124,68
User61FollowsUser132,Follows,61,132
User24FollowsUser98,Follows,24,98
User1FollowsUser62,Follows,1,62
User6FollowsUser77,Follows,6,77
User89FollowsUser111,Follows,89,111
User94FollowsUser62,Follows,94,62
User133FollowsUser66,Follows,133,66
User6FollowsUser133,Follows,6,133
User149FollowsUser105,Follows,149,105
User71FollowsUser112,Follows,71,112
User101FollowsUser118,Follows,101,118
User6FollowsUser96,Follows,6,96
User132FollowsUser89,Follows,132,89
User64FollowsUser75,Follows,64,75
User41FollowsUser55,Follows,41,55
User65FollowsUser71,Follows,65,71
User145FollowsUser93,Follows,145,93
User136FollowsUser130,Follows,136,130
User93FollowsUser39,Follows,93,39
User140FollowsUser74,Follows,140,74
User30FollowsUser149,Follows,30,149
User26FollowsUser45,Follows,26,45
User128FollowsUser146,Follows,128,146
User79FollowsUser138,Follows,79,138
User8FollowsUser12,Follows,8,12
User106FollowsUser23,Follows,106,23
User129FollowsUser96,Follows,129,96
User47FollowsUser57,Follows,47,57
User85FollowsUser87,Follows,85,87
User57FollowsUser63,Follows,57,63
User146FollowsUser49,Follows,146,49
User85FollowsUser21,Follows,85,21
User86FollowsUser42,Follows,86,42
User107FollowsUser122,Follows,107,122
User17FollowsUser55,Follows,17,55
User148FollowsUser24,Follows,148,24
User2FollowsUser138,Follows,2,138
User101FollowsUser138,Follows,101,138
User9FollowsUser72,Follows,9,72
User80FollowsUser89,Follows,80,89
User28FollowsUser44,Follows,28,44
User35FollowsUser109,Follows,35,109
User18FollowsUser105,Follows,18,105
User13FollowsUser58,Follows,13,58
User62FollowsUser18,Follows,62,18
User89FollowsUser105,Follows,89,105
User122FollowsUser8,Follows,122,8
User94FollowsUser72,Follows,94,72
User9FollowsUser30,Follows,9,30
User115FollowsUser8,Follows,115,8
User137FollowsUser85,Follows,137,85
User74FollowsUser36,Follows,74,36
User36FollowsUser113,Follows,36,113
User63FollowsUser74,Follows,63,74
User32FollowsUser28,Follows,32,28
User14FollowsUser75,Follows,14,75
User70FollowsUser12,Follows,70,12
User2FollowsUser140,Follows,2,140
User141FollowsUser119,Follows,141,119
User53FollowsUser73,Follows,53,73
User62FollowsUser40,Follows,62,40
User129FollowsUser111,Follows,129,111
User119FollowsUser136,Follows,119,136
User17FollowsUser109,Follows,17,109
User58FollowsUser129,Follows,58,129
User9FollowsUser137,Follows,9,137
User13FollowsUser49,Follows,13,49
User23FollowsUser32,Follows,23,32
User46FollowsUser138,Follows,46,138
User33FollowsUser10,Follows,33,10
User27FollowsUser55,Follows,27,55
User126FollowsUser149,Follows,126,149
User148FollowsUser149,Follows,148,149
User122FollowsUser142,Follows,122,142
User114FollowsUser41,Follows,114,41
User111FollowsUser81,Follows,111,81
User35FollowsUser1,Follows,35,1
User77FollowsUser22,Follows,77,22
User35FollowsUser105,Follows,35,105
User20FollowsUser109,Follows,20,109
User2FollowsUser85,Follows,2,85
User89FollowsUser57,Follows,89,57
User61FollowsUser84,Follows,61,84
User124FollowsUser145,Follows,124,145
User11FollowsUser27,Follows,11,27
User92FollowsUser42,Follows,92,42
User67FollowsUser41,Follows,67,41
User75FollowsUser20,Follows,75,20
User88FollowsUser90,Follows,88,90
User10FollowsUser54,Follows,10,54
User8FollowsUser19,Follows,8,19
User117FollowsUser15,Follows,117,15
User40FollowsUser100,Follows,40,100
User47FollowsUser75,Follows,47,75
User148FollowsUser37,Follows,148,37
User90FollowsUser60,Follows,90,60
User147FollowsUser132,Follows,147,132
User116FollowsUser66,Follows,116,66
User79FollowsUser118,Follows,79,118
User123FollowsUser40,Follows,123,40
User97FollowsUser130,Follows,97,130
User18FollowsUser4,Follows,18,4
User49FollowsUser106,Follows,49,106
User43FollowsUser81,Follows,43,81
User139FollowsUser24,Follows,139,24
User93FollowsUser143,Follows,93,143
User45FollowsUser102,Follows,45,102
User36FollowsUser119,Follows,36,119
User93FollowsUser72,Follows,93,72
User67FollowsUser79,Follows,67,79
User125FollowsUser144,Follows,125,144
User25FollowsUser73,Follows,25,73
User22FollowsUser41,Follows,22,41
User118FollowsUser20,Follows,118,20
User122FollowsUser83,Follows,122,83
User81FollowsUser90,Follows,81,90
User141FollowsUser139,Follows,141,139
User33FollowsUser20,Follows,33,20
User29FollowsUser119,Follows,29,119
User77FollowsUser82,Follows,77,82
User46FollowsUser135,Follows,46,135
User146FollowsUser64,Follows,146,64
User46FollowsUser136,Follows,46,136
User144FollowsUser138,Follows,144,138
User28FollowsUser126,Follows,28,126
User57FollowsUser78,Follows,57,78
User138FollowsUser70,Follows,138,70
User50FollowsUser77,Follows,50,77
User46FollowsUser124,Follows,46,124
User20FollowsUser21,Follows,20,21
User147FollowsUser75,Follows,147,75
User2FollowsUser26,Follows,2,26
User66FollowsUser65,Follows,66,65
User16FollowsUser99,Follows,16,99
User133FollowsUser78,Follows,133,78
User142FollowsUser50,Follows,142,50
User146FollowsUser44,Follows,146,44
User26FollowsUser53,Follows,26,53
User129FollowsUser86,Follows,129,86
User2FollowsUser122,Follows,2,122
User98FollowsUser132,Follows,98,132
User21FollowsUser70,Follows,21,70
User56FollowsUser108,Follows,56,108
User44FollowsUser136,Follows,44,136
User91FollowsUser65,Follows,91,65
User134FollowsUser39,Follows,134,39
User89FollowsUser71,Follows,89,71
User97FollowsUser56,Follows,97,56
User68FollowsUser29,Follows,68,29
User7FollowsUser102,Follows,7,102
User149FollowsUser26,Follows,149,26
User92FollowsUser111,Follows,92,111
User27FollowsUser129,Follows,27,129
User11FollowsUser66,Follows,11,66
User85FollowsUser35,Follows,85,35
User120FollowsUser48,Follows,120,48
User31FollowsUser44,Follows,31,44
User104FollowsUser120,Follows,104,120
User17FollowsUser93,Follows,17,93
User81FollowsUser30,Follows,81,30
User35FollowsUser144,Follows,35,144
User10FollowsUser9,Follows,10,9
User19FollowsUser149,Follows,19,149
User88FollowsUser39,Follows,88,39
User24FollowsUser88,Follows,24,88
User3FollowsUser77,Follows,3,77
User76FollowsUser138,Follows,76,138
User2FollowsUser86,Follows,2,86
User33FollowsUser17,Follows,33,17
User53FollowsUser116,Follows,53,116
User13FollowsUser85,Follows,13,85
User120FollowsUser82,Follows,120,82
User103FollowsUser101,Follows,103,101
User114FollowsUser126,Follows,114,126
User138FollowsUser7,Follows,138,7
User53FollowsUser42,Follows,53,42
User131FollowsUser18,Follows,131,18
User40FollowsUser140,Follows,40,140
User19FollowsUser90,Follows,19,90
User23FollowsUser133,Follows,23,133
User85FollowsUser97,Follows,85,97
User13FollowsUser96,Follows,13,96
User50FollowsUser92,Follows,50,92
User65FollowsUser118,Follows,65,118
User103FollowsUser90,Follows,103,90
User148FollowsUser93,Follows,148,93
User38FollowsUser116,Follows,38,116
User93FollowsUser1,Follows,93,1
User143FollowsUser109,Follows,143,109
User113FollowsUser141,Follows,113,141
User101FollowsUser81,Follows,101,81
User39FollowsUser15,Follows,39,15
User34FollowsUser59,Follows,34,59
User106FollowsUser27,Follows,106,27
User36FollowsUser54,Follows,36,54
User136FollowsUser33,Follows,136,33
User131FollowsUser26,Follows,131,26
User53FollowsUser115,Follows,53,115
User138FollowsUser134,Follows,138,134
User78FollowsUser16,Follows,78,16
User14FollowsUser89,Follows,14,89
User133FollowsUser140,Follows,133,140
User15FollowsUser75,Follows,15,75
User70FollowsUser66,Follows,70,66
User73FollowsUser90,Follows,73,90
User83FollowsUser46,Follows,83,46
User102FollowsUser73,Follows,102,73
User48FollowsUser47,Follows,48,47
User50FollowsUser100,Follows,50,100
User20FollowsUser80,Follows,20,80
User90FollowsUser88,Follows,90,88
User115FollowsUser110,Follows,115,110
User131FollowsUser45,Follows,131,45
User132FollowsUser1,Follows,132,1
User28FollowsUser139,Follows,28,139
User84FollowsUser142,Follows,84,142
User18FollowsUser117,Follows,18,117
User51FollowsUser33,Follows,51,33
User35FollowsUser136,Follows,35,136
User60FollowsUser45,Follows,60,45
User123FollowsUser65,Follows,123,65
User2FollowsUser118,Follows,2,118
User117FollowsUser139,Follows,117,139
User75FollowsUser132,Follows,75,132
User4FollowsUser93,Follows,4,93
User136FollowsUser62,Follows,136,62
User30FollowsUser120,Follows,30,120
User46FollowsUser62,Follows,46,62
User94FollowsUser110,Follows,94,110
User138FollowsUser54,Follows,138,54
User15FollowsUser83,Follows,15,83
User89FollowsUser4,Follows,89,4
User64FollowsUser51,Follows,64,51
User82FollowsUser44,Follows,82,44
User124FollowsUser18,Follows,124,18
User104FollowsUser15,Follows,104,15
User133FollowsUser53,Follows,133,53
User82FollowsUser20,Follows,82,20
User64FollowsUser3,Follows,64,3
User147FollowsUser24,Follows,147,24
User129FollowsUser34,Follows,129,34
User63FollowsUser23,Follows,63,23
User84FollowsUser46,Follows,84,46
User2FollowsUser52,Follows,2,52
User27FollowsUser35,Follows,27,35
User59FollowsUser108,Follows,59,108
User129FollowsUser101,Follows,129,101
User14FollowsUser47,Follows,14,47
User41FollowsUser73,Follows,41,73
User148FollowsUser112,Follows,148,112
User89FollowsUser119,Follows,89,119
User94FollowsUser18,Follows,94,18
User47FollowsUser5,Follows,47,5
User108FollowsUser99,Follows,108,99
User94FollowsUser31,Follows,94,31
User129FollowsUser61,Follows,129,61
User85FollowsUser107,Follows,85,107
User1FollowsUser105,Follows,1,105
User133FollowsUser14,Follows,133,14
User69FollowsUser98,Follows,69,98
User117FollowsUser120,Follows,117,120
User53FollowsUser58,Follows,53,58
User80FollowsUser142,Follows,80,142
User79FollowsUser147,Follows,79,147
User136FollowsUser107,Follows,136,107
User63FollowsUser55,Follows,63,55
User31FollowsUser113,Follows,31,113
User33FollowsUser147,Follows,33,147
User146FollowsUser114,Follows,146,114
User133FollowsUser57,Follows,133,57
User103FollowsUser126,Follows,103,126
User106FollowsUser107,Follows,106,107
User23FollowsUser53,Follows,23,53
User91FollowsUser140,Follows,91,140
User65FollowsUser9,Follows,65,9
User60FollowsUser140,Follows,60,140
User119FollowsUser18,Follows,119,18
User35FollowsUser40,Follows,35,40
User31FollowsUser12,Follows,31,12
User4FollowsUser6,Follows,4,6
User36FollowsUser111,Follows,36,111
User127FollowsUser68,Follows,127,68
User46FollowsUser39,Follows,46,39
User106FollowsUser94,Follows,106,94
User125FollowsUser31,Follows,125,31
User95FollowsUser137,Follows,95,137
User3FollowsUser7,Follows,3,7
User116FollowsUser71,Follows,116,71
User63FollowsUser149,Follows,63,149
User86FollowsUser38,Follows,86,38
User48FollowsUser54,Follows,48,54
User77FollowsUser45,Follows,77,45
User112FollowsUser108,Follows,112,108
User34FollowsUser14,Follows,34,14
User51FollowsUser80,Follows,51,80
User94FollowsUser123,Follows,94,123
User144FollowsUser74,Follows,144,74
User146FollowsUser105,Follows,146,105
User9FollowsUser98,Follows,9,98
User24FollowsUser43,Follows,24,43
User147FollowsUser10,Follows,147,10
User15FollowsUser113,Follows,15,113
User79FollowsUser89,Follows,79,89
User147FollowsUser144,Follows,147,144
User116FollowsUser146,Follows,116,146
User119FollowsUser107,Follows,119,107
User49FollowsUser50,Follows,49,50
User125FollowsUser69,Follows,125,69
User142FollowsUser64,Follows,142,64
User120FollowsUser104,Follows,120,104
User17FollowsUser88,Follows,17,88
User26FollowsUser42,Follows,26,42
User87FollowsUser31,Follows,87,31
User39FollowsUser119,Follows,39,119
User29FollowsUser9,Follows,29,9
User83FollowsUser102,Follows,83,102
User27FollowsUser112,Follows,27,112
User30FollowsUser130,Follows,30,130
User28FollowsUser35,Follows,28,35
User51FollowsUser78,Follows,51,78
User61FollowsUser102,Follows,61,102
User138FollowsUser27,Follows,138,27
User33FollowsUser42,Follows,33,42
User70FollowsUser114,Follows,70,114
User64FollowsUser121,Follows,64,121
User109FollowsUser63,Follows,109,63
User63FollowsUser77,Follows,63,77
User125FollowsUser104,Follows,125,104
User13FollowsUser41,Follows,13,41
User22FollowsUser36,Follows,22,36
User28FollowsUser79,Follows,28,79
User134FollowsUser130,Follows,134,130
User55FollowsUser78,Follows,55,78
User110FollowsUser130,Follows,110,130
User31FollowsUser140,Follows,31,140
User141FollowsUser142,Follows,141,142
User74FollowsUser98,Follows,74,98
User75FollowsUser5,Follows,75,5
User76FollowsUser8,Follows,76,8
User29FollowsUser141,Follows,29,141
User116FollowsUser28,Follows,116,28
User109FollowsUser48,Follows,109,48
User26FollowsUser43,Follows,26,43
User78FollowsUser71,Follows,78,71
User29FollowsUser127,Follows,29,127
User29FollowsUser24,Follows,29,24
User139FollowsUser129,Follows,139,129
User4FollowsUser1,Follows,4,1
User72FollowsUser43,Follows,72,43
User85FollowsUser49,Follows,85,49
User4FollowsUser67,Follows,4,67
User33FollowsUser37,Follows,33,37
User45FollowsUser83,Follows,45,83
User56FollowsUser39,Follows,56,39
User69FollowsUser29,Follows,69,29
User35FollowsUser112,Follows,35,112
User82FollowsUser90,Follows,82,90
User32FollowsUser47,Follows,32,47
User9FollowsUser5,Follows,9,5
User10FollowsUser25,Follows,10,25
User118FollowsUser64,Follows,118,64
User74FollowsUser118,Follows,74,118
User58FollowsUser70,Follows,58,70
User61FollowsUser39,Follows,61,39
User148FollowsUser41,Follows,148,41
User11FollowsUser8,Follows,11,8
User101FollowsUser1,Follows,101,1
User149FollowsUser120,Follows,149,120
User137FollowsUser27,Follows,137,27
User143FollowsUser141,Follows,143,141
User108FollowsUser77,Follows,108,77
User1FollowsUser4,Follows,1,4
User148FollowsUser113,Follows,148,113
User84FollowsUser105,Follows,84,105
User135FollowsUser125,Follows,135,125
User65FollowsUser142,Follows,65,142
User139FollowsUser114,Follows,139,114
User44FollowsUser96,Follows,44,96
User7FollowsUser100,Follows,7,100
User62FollowsUser35,Follows,62,35
User22FollowsUser92,Follows,22,92
User76FollowsUser97,Follows,76,97
User136FollowsUser108,Follows,136,108
User31FollowsUser9,Follows,31,9
User133FollowsUser94,Follows,133,94
User55FollowsUser87,Follows,55,87
User18FollowsUser56,Follows,18,56
User56FollowsUser95,Follows,56,95
User148FollowsUser61,Follows,148,61
User8FollowsUser81,Follows,8,81
User33FollowsUser136,Follows,33,136
User146FollowsUser24,Follows,146,24
User31FollowsUser49,Follows,31,49
User105FollowsUser59,Follows,105,59
User91FollowsUser56,Follows,91,56
User66FollowsUser103,Follows,66,103
User12FollowsUser31,Follows,12,31
User17FollowsUser89,Follows,17,89
User33FollowsUser2,Follows,33,2
User50FollowsUser47,Follows,50,47
User135FollowsUser29,Follows,135,29
User12FollowsUser131,Follows,12,131
User135FollowsUser115,Follows,135,115
User129FollowsUser51,Follows,129,51
User102FollowsUser107,Follows,102,107
User88FollowsUser40,Follows,88,40
User131FollowsUser135,Follows,131,135
User40FollowsUser146,Follows,40,146
User75FollowsUser137,Follows,75,137
User107FollowsUser19,Follows,107,19
User147FollowsUser98,Follows,147,98
User86FollowsUser71,Follows,86,71
User62FollowsUser33,Follows,62,33
User115FollowsUser9,Follows,115,9
User113FollowsUser3,Follows,113,3
User107FollowsUser9,Follows,107,9
User13FollowsUser40,Follows,13,40
User139FollowsUser23,Follows,139,23
User139FollowsUser49,Follows,139,49
User14FollowsUser78,Follows,14,78
User85FollowsUser149,Follows,85,149
User101FollowsUser39,Follows,101,39
User139FollowsUser102,Follows,139,102
User108FollowsUser143,Follows,108,143
User149FollowsUser25,Follows,149,25
User64FollowsUser65,Follows,64,65
User112FollowsUser103,Follows,112,103
User85FollowsUser6,Follows,85,6
User104FollowsUser29,Follows,104,29
User69FollowsUser60,Follows,69,60
User88FollowsUser138,Follows,88,138
User38FollowsUser15,Follows,38,15
User8FollowsUser133,Follows,8,133
User109FollowsUser123,Follows,109,123
User114FollowsUser12,Follows,114,12
User139FollowsUser27,Follows,139,27
User100FollowsUser43,Follows,100,43
User4FollowsUser63,Follows,4,63
User9FollowsUser116,Follows,9,116
User7FollowsUser67,Follows,7,67
User56FollowsUser133,Follows,56,133
User22FollowsUser91,Follows,22,91
User35FollowsUser111,Follows,35,111
User27FollowsUser98,Follows,27,98
User89FollowsUser112,Follows,89,112
User2FollowsUser147,Follows,2,147
User50FollowsUser17,Follows,50,17
User116FollowsUser111,Follows,116,111
User10FollowsUser113,Follows,10,113
User17FollowsUser137,Follows,17,137
User81FollowsUser24,Follows,81,24
User134FollowsUser46,Follows,134,46
User139FollowsUser106,Follows,139,106
User27FollowsUser92,Follows,27,92
User79FollowsUser96,Follows,79,96
User110FollowsUser89,Follows,110,89
User102FollowsUser130,Follows,102,130
User47FollowsUser69,Follows,47,69
User70FollowsUser2,Follows,70,2
User133FollowsUser74,Follows,133,74
User88FollowsUser87,Follows,88,87
User2FollowsUser139,Follows,2,139
User107FollowsUser98,Follows,107,98
User106FollowsUser54,Follows,106,54
User44FollowsUser33,Follows,44,33
User37FollowsUser107,Follows,37,107
User82FollowsUser114,Follows,82,114
User42FollowsUser2,Follows,42,2
User95FollowsUser6,Follows,95,6
User106FollowsUser92,Follows,106,92
User60FollowsUser26,Follows,60,26
User92FollowsUser99,Follows,92,99
User68FollowsUser3,Follows,68,3
User60FollowsUser34,Follows,60,34
User49FollowsUser81,Follows,49,81
User142FollowsUser107,Follows,142,107
User92FollowsUser145,Follows,92,145
User100FollowsUser129,Follows,100,129
User42FollowsUser99,Follows,42,99
User93FollowsUser54,Follows,93,54
User45FollowsUser92,Follows,45,92
User63FollowsUser104,Follows,63,104
User131FollowsUser3,Follows,131,3
User135FollowsUser78,Follows,135,78
User21FollowsUser65,Follows,21,65
User21FollowsUser87,Follows,21,87
User148FollowsUser38,Follows,148,38
User129FollowsUser124,Follows,129,124
User100FollowsUser28,Follows,100,28
User3FollowsUser96,Follows,3,96
User36FollowsUser64,Follows,36,64
User33FollowsUser112,Follows,33,112
User29FollowsUser104,Follows,29,104
User104FollowsUser30,Follows,104,30
