"~id",~label,~from,~to
User92RetweetsTweet1059,Retweets,92,1059
User33RetweetsTweet356,Retweets,33,356
User125RetweetsTweet309,Retweets,125,309
User91RetweetsTweet1357,Retweets,91,1357
User86RetweetsTweet1378,Retweets,86,1378
User12RetweetsTweet413,Retweets,12,413
User81RetweetsTweet1221,Retweets,81,1221
User90RetweetsTweet1495,Retweets,90,1495
User11RetweetsTweet640,Retweets,11,640
User41RetweetsTweet1376,Retweets,41,1376
User54RetweetsTweet451,Retweets,54,451
User84RetweetsTweet209,Retweets,84,209
User4RetweetsTweet1515,Retweets,4,1515
User39RetweetsTweet219,Retweets,39,219
User146RetweetsTweet458,Retweets,146,458
User100RetweetsTweet1626,Retweets,100,1626
User102RetweetsTweet386,Retweets,102,386
User60RetweetsTweet526,Retweets,60,526
User109RetweetsTweet188,Retweets,109,188
User139RetweetsTweet893,Retweets,139,893
User34RetweetsTweet1220,Retweets,34,1220
User43RetweetsTweet199,Retweets,43,199
User141RetweetsTweet1125,Retweets,141,1125
User68RetweetsTweet675,Retweets,68,675
User57RetweetsTweet1319,Retweets,57,1319
User19RetweetsTweet734,Retweets,19,734
User38RetweetsTweet1293,Retweets,38,1293
User15RetweetsTweet1153,Retweets,15,1153
User93RetweetsTweet802,Retweets,93,802
User120RetweetsTweet881,Retweets,120,881
User75RetweetsTweet1392,Retweets,75,1392
User118RetweetsTweet834,Retweets,118,834
User133RetweetsTweet420,Retweets,133,420
User101RetweetsTweet479,Retweets,101,479
User88RetweetsTweet538,Retweets,88,538
User61RetweetsTweet1454,Retweets,61,1454
User119RetweetsTweet627,Retweets,119,627
User17RetweetsTweet1076,Retweets,17,1076
User105RetweetsTweet665,Retweets,105,665
User81RetweetsTweet753,Retweets,81,753
User109RetweetsTweet746,Retweets,109,746
User116RetweetsTweet623,Retweets,116,623
User12RetweetsTweet660,Retweets,12,660
User43RetweetsTweet1596,Retweets,43,1596
User126RetweetsTweet1168,Retweets,126,1168
User2RetweetsTweet1020,Retweets,2,1020
User132RetweetsTweet1088,Retweets,132,1088
User146RetweetsTweet1406,Retweets,146,1406
User62RetweetsTweet590,Retweets,62,590
User73RetweetsTweet1281,Retweets,73,1281
User21RetweetsTweet1062,Retweets,21,1062
User58RetweetsTweet1573,Retweets,58,1573
User53RetweetsTweet346,Retweets,53,346
User119RetweetsTweet858,Retweets,119,858
User56RetweetsTweet719,Retweets,56,719
User12RetweetsTweet548,Retweets,12,548
User52RetweetsTweet1013,Retweets,52,1013
User93RetweetsTweet1018,Retweets,93,1018
User137RetweetsTweet1100,Retweets,137,1100
User54RetweetsTweet913,Retweets,54,913
User23RetweetsTweet615,Retweets,23,615
User106RetweetsTweet508,Retweets,106,508
User56RetweetsTweet695,Retweets,56,695
User80RetweetsTweet1097,Retweets,80,1097
User125RetweetsTweet1090,Retweets,125,1090
User72RetweetsTweet532,Retweets,72,532
User78RetweetsTweet417,Retweets,78,417
User119RetweetsTweet1591,Retweets,119,1591
User73RetweetsTweet572,Retweets,73,572
User42RetweetsTweet550,Retweets,42,550
User146RetweetsTweet1461,Retweets,146,1461
User74RetweetsTweet973,Retweets,74,973
User42RetweetsTweet266,Retweets,42,266
User149RetweetsTweet974,Retweets,149,974
User94RetweetsTweet1171,Retweets,94,1171
User23RetweetsTweet763,Retweets,23,763
User141RetweetsTweet821,Retweets,141,821
User58RetweetsTweet786,Retweets,58,786
User102RetweetsTweet1340,Retweets,102,1340
User13RetweetsTweet1498,Retweets,13,1498
User114RetweetsTweet1326,Retweets,114,1326
User2RetweetsTweet1185,Retweets,2,1185
User99RetweetsTweet527,Retweets,99,527
User9RetweetsTweet1133,Retweets,9,1133
User103RetweetsTweet616,Retweets,103,616
User40RetweetsTweet766,Retweets,40,766
User146RetweetsTweet156,Retweets,146,156
User10RetweetsTweet1566,Retweets,10,1566
User14RetweetsTweet1334,Retweets,14,1334
User39RetweetsTweet526,Retweets,39,526
User50RetweetsTweet521,Retweets,50,521
User100RetweetsTweet236,Retweets,100,236
User59RetweetsTweet447,Retweets,59,447
User113RetweetsTweet1163,Retweets,113,1163
User99RetweetsTweet1575,Retweets,99,1575
User85RetweetsTweet700,Retweets,85,700
User57RetweetsTweet1470,Retweets,57,1470
User97RetweetsTweet886,Retweets,97,886
User67RetweetsTweet506,Retweets,67,506
User144RetweetsTweet196,Retweets,144,196
User80RetweetsTweet909,Retweets,80,909
User136RetweetsTweet485,Retweets,136,485
User24RetweetsTweet1484,Retweets,24,1484
User77RetweetsTweet277,Retweets,77,277
User4RetweetsTweet738,Retweets,4,738
User17RetweetsTweet612,Retweets,17,612
User94RetweetsTweet246,Retweets,94,246
User25RetweetsTweet559,Retweets,25,559
User140RetweetsTweet323,Retweets,140,323
User1RetweetsTweet397,Retweets,1,397
User78RetweetsTweet550,Retweets,78,550
User129RetweetsTweet1455,Retweets,129,1455
User29RetweetsTweet459,Retweets,29,459
User113RetweetsTweet428,Retweets,113,428
User15RetweetsTweet253,Retweets,15,253
User125RetweetsTweet315,Retweets,125,315
User101RetweetsTweet195,Retweets,101,195
User91RetweetsTweet451,Retweets,91,451
User80RetweetsTweet237,Retweets,80,237
User107RetweetsTweet462,Retweets,107,462
User91RetweetsTweet365,Retweets,91,365
User11RetweetsTweet275,Retweets,11,275
User107RetweetsTweet1417,Retweets,107,1417
User15RetweetsTweet342,Retweets,15,342
User40RetweetsTweet682,Retweets,40,682
User38RetweetsTweet925,Retweets,38,925
User149RetweetsTweet1390,Retweets,149,1390
User6RetweetsTweet694,Retweets,6,694
User6RetweetsTweet623,Retweets,6,623
User38RetweetsTweet1497,Retweets,38,1497
User26RetweetsTweet345,Retweets,26,345
User133RetweetsTweet1119,Retweets,133,1119
User40RetweetsTweet1434,Retweets,40,1434
User21RetweetsTweet1554,Retweets,21,1554
User87RetweetsTweet1282,Retweets,87,1282
User126RetweetsTweet902,Retweets,126,902
User133RetweetsTweet1555,Retweets,133,1555
User121RetweetsTweet749,Retweets,121,749
User95RetweetsTweet1297,Retweets,95,1297
User96RetweetsTweet354,Retweets,96,354
User79RetweetsTweet1295,Retweets,79,1295
User134RetweetsTweet1583,Retweets,134,1583
User48RetweetsTweet623,Retweets,48,623
User2RetweetsTweet334,Retweets,2,334
User123RetweetsTweet172,Retweets,123,172
User139RetweetsTweet1353,Retweets,139,1353
User46RetweetsTweet772,Retweets,46,772
User62RetweetsTweet559,Retweets,62,559
User17RetweetsTweet1018,Retweets,17,1018
User133RetweetsTweet1023,Retweets,133,1023
User136RetweetsTweet1217,Retweets,136,1217
User20RetweetsTweet462,Retweets,20,462
User91RetweetsTweet181,Retweets,91,181
User54RetweetsTweet571,Retweets,54,571
User47RetweetsTweet903,Retweets,47,903
User58RetweetsTweet1388,Retweets,58,1388
User43RetweetsTweet1572,Retweets,43,1572
User22RetweetsTweet700,Retweets,22,700
User54RetweetsTweet1061,Retweets,54,1061
User136RetweetsTweet424,Retweets,136,424
User40RetweetsTweet1497,Retweets,40,1497
User143RetweetsTweet1170,Retweets,143,1170
User88RetweetsTweet675,Retweets,88,675
User72RetweetsTweet1572,Retweets,72,1572
User91RetweetsTweet1259,Retweets,91,1259
User30RetweetsTweet735,Retweets,30,735
User43RetweetsTweet368,Retweets,43,368
User120RetweetsTweet342,Retweets,120,342
User119RetweetsTweet1263,Retweets,119,1263
User81RetweetsTweet481,Retweets,81,481
User38RetweetsTweet1429,Retweets,38,1429
User94RetweetsTweet1591,Retweets,94,1591
User149RetweetsTweet281,Retweets,149,281
User77RetweetsTweet1316,Retweets,77,1316
User33RetweetsTweet641,Retweets,33,641
User45RetweetsTweet395,Retweets,45,395
User93RetweetsTweet1137,Retweets,93,1137
User57RetweetsTweet528,Retweets,57,528
User20RetweetsTweet1065,Retweets,20,1065
User123RetweetsTweet305,Retweets,123,305
User140RetweetsTweet795,Retweets,140,795
User68RetweetsTweet675,Retweets,68,675
User148RetweetsTweet1417,Retweets,148,1417
User47RetweetsTweet1385,Retweets,47,1385
User115RetweetsTweet1646,Retweets,115,1646
User8RetweetsTweet315,Retweets,8,315
User65RetweetsTweet1419,Retweets,65,1419
User17RetweetsTweet193,Retweets,17,193
User127RetweetsTweet1590,Retweets,127,1590
User144RetweetsTweet1126,Retweets,144,1126
User113RetweetsTweet1268,Retweets,113,1268
User69RetweetsTweet823,Retweets,69,823
User112RetweetsTweet285,Retweets,112,285
User101RetweetsTweet788,Retweets,101,788
User83RetweetsTweet1073,Retweets,83,1073
User44RetweetsTweet1572,Retweets,44,1572
User15RetweetsTweet1050,Retweets,15,1050
User97RetweetsTweet216,Retweets,97,216
User100RetweetsTweet929,Retweets,100,929
User84RetweetsTweet407,Retweets,84,407
User19RetweetsTweet777,Retweets,19,777
User113RetweetsTweet1555,Retweets,113,1555
User137RetweetsTweet1564,Retweets,137,1564
User145RetweetsTweet1370,Retweets,145,1370
User118RetweetsTweet969,Retweets,118,969
User71RetweetsTweet1237,Retweets,71,1237
User104RetweetsTweet1614,Retweets,104,1614
User104RetweetsTweet988,Retweets,104,988
User70RetweetsTweet1346,Retweets,70,1346
User39RetweetsTweet859,Retweets,39,859
User53RetweetsTweet710,Retweets,53,710
User95RetweetsTweet673,Retweets,95,673
User141RetweetsTweet1533,Retweets,141,1533
User54RetweetsTweet1623,Retweets,54,1623
User39RetweetsTweet854,Retweets,39,854
User79RetweetsTweet567,Retweets,79,567
User94RetweetsTweet1458,Retweets,94,1458
User128RetweetsTweet1053,Retweets,128,1053
User52RetweetsTweet246,Retweets,52,246
User28RetweetsTweet359,Retweets,28,359
User10RetweetsTweet1447,Retweets,10,1447
User66RetweetsTweet926,Retweets,66,926
User86RetweetsTweet927,Retweets,86,927
User6RetweetsTweet1055,Retweets,6,1055
User121RetweetsTweet178,Retweets,121,178
User48RetweetsTweet242,Retweets,48,242
User23RetweetsTweet412,Retweets,23,412
User115RetweetsTweet1367,Retweets,115,1367
User2RetweetsTweet1005,Retweets,2,1005
User29RetweetsTweet1484,Retweets,29,1484
User142RetweetsTweet573,Retweets,142,573
User102RetweetsTweet1606,Retweets,102,1606
User116RetweetsTweet1277,Retweets,116,1277
User115RetweetsTweet508,Retweets,115,508
User56RetweetsTweet1239,Retweets,56,1239
User146RetweetsTweet1051,Retweets,146,1051
User115RetweetsTweet769,Retweets,115,769
User21RetweetsTweet1065,Retweets,21,1065
User65RetweetsTweet534,Retweets,65,534
User111RetweetsTweet324,Retweets,111,324
User136RetweetsTweet359,Retweets,136,359
User82RetweetsTweet1275,Retweets,82,1275
User111RetweetsTweet663,Retweets,111,663
User32RetweetsTweet856,Retweets,32,856
User143RetweetsTweet327,Retweets,143,327
User116RetweetsTweet927,Retweets,116,927
User147RetweetsTweet594,Retweets,147,594
User7RetweetsTweet582,Retweets,7,582
User95RetweetsTweet699,Retweets,95,699
User144RetweetsTweet1466,Retweets,144,1466
User37RetweetsTweet794,Retweets,37,794
User41RetweetsTweet905,Retweets,41,905
User92RetweetsTweet1632,Retweets,92,1632
User30RetweetsTweet892,Retweets,30,892
User46RetweetsTweet731,Retweets,46,731
User64RetweetsTweet1454,Retweets,64,1454
User96RetweetsTweet1458,Retweets,96,1458
User98RetweetsTweet246,Retweets,98,246
User146RetweetsTweet1378,Retweets,146,1378
User56RetweetsTweet1639,Retweets,56,1639
User40RetweetsTweet474,Retweets,40,474
User127RetweetsTweet1141,Retweets,127,1141
User31RetweetsTweet885,Retweets,31,885
User94RetweetsTweet1560,Retweets,94,1560
User106RetweetsTweet209,Retweets,106,209
User146RetweetsTweet419,Retweets,146,419
User116RetweetsTweet156,Retweets,116,156
User138RetweetsTweet813,Retweets,138,813
User145RetweetsTweet1543,Retweets,145,1543
User77RetweetsTweet1636,Retweets,77,1636
User2RetweetsTweet893,Retweets,2,893
User122RetweetsTweet1109,Retweets,122,1109
User58RetweetsTweet395,Retweets,58,395
User39RetweetsTweet782,Retweets,39,782
User94RetweetsTweet1074,Retweets,94,1074
User65RetweetsTweet1184,Retweets,65,1184
User115RetweetsTweet1546,Retweets,115,1546
User28RetweetsTweet1350,Retweets,28,1350
User145RetweetsTweet644,Retweets,145,644
User66RetweetsTweet168,Retweets,66,168
User82RetweetsTweet154,Retweets,82,154
User59RetweetsTweet1639,Retweets,59,1639
User94RetweetsTweet1386,Retweets,94,1386
User81RetweetsTweet1127,Retweets,81,1127
User19RetweetsTweet723,Retweets,19,723
User96RetweetsTweet1644,Retweets,96,1644
User30RetweetsTweet1051,Retweets,30,1051
User120RetweetsTweet589,Retweets,120,589
User37RetweetsTweet1235,Retweets,37,1235
User119RetweetsTweet323,Retweets,119,323
User58RetweetsTweet1622,Retweets,58,1622
User101RetweetsTweet1176,Retweets,101,1176
User95RetweetsTweet312,Retweets,95,312
User22RetweetsTweet936,Retweets,22,936
User10RetweetsTweet611,Retweets,10,611
User116RetweetsTweet708,Retweets,116,708
User106RetweetsTweet1626,Retweets,106,1626
User147RetweetsTweet1062,Retweets,147,1062
User122RetweetsTweet467,Retweets,122,467
User15RetweetsTweet170,Retweets,15,170
User86RetweetsTweet1062,Retweets,86,1062
User46RetweetsTweet278,Retweets,46,278
User114RetweetsTweet1491,Retweets,114,1491
User79RetweetsTweet1370,Retweets,79,1370
User34RetweetsTweet1405,Retweets,34,1405
User130RetweetsTweet1329,Retweets,130,1329
User118RetweetsTweet773,Retweets,118,773
User29RetweetsTweet1298,Retweets,29,1298
User22RetweetsTweet1358,Retweets,22,1358
User141RetweetsTweet1577,Retweets,141,1577
User19RetweetsTweet1471,Retweets,19,1471
User94RetweetsTweet178,Retweets,94,178
User129RetweetsTweet474,Retweets,129,474
User95RetweetsTweet260,Retweets,95,260
User132RetweetsTweet162,Retweets,132,162
User29RetweetsTweet641,Retweets,29,641
User149RetweetsTweet759,Retweets,149,759
User140RetweetsTweet1159,Retweets,140,1159
User76RetweetsTweet406,Retweets,76,406
User65RetweetsTweet1099,Retweets,65,1099
User126RetweetsTweet856,Retweets,126,856
User13RetweetsTweet1132,Retweets,13,1132
User23RetweetsTweet782,Retweets,23,782
User106RetweetsTweet1298,Retweets,106,1298
User149RetweetsTweet1519,Retweets,149,1519
User132RetweetsTweet1301,Retweets,132,1301
User65RetweetsTweet1245,Retweets,65,1245
User149RetweetsTweet856,Retweets,149,856
User120RetweetsTweet689,Retweets,120,689
User38RetweetsTweet1216,Retweets,38,1216
User15RetweetsTweet242,Retweets,15,242
User28RetweetsTweet1000,Retweets,28,1000
User53RetweetsTweet675,Retweets,53,675
User110RetweetsTweet973,Retweets,110,973
User76RetweetsTweet1617,Retweets,76,1617
User147RetweetsTweet823,Retweets,147,823
User43RetweetsTweet1224,Retweets,43,1224
User102RetweetsTweet720,Retweets,102,720
User20RetweetsTweet759,Retweets,20,759
User97RetweetsTweet1180,Retweets,97,1180
User145RetweetsTweet350,Retweets,145,350
User112RetweetsTweet1634,Retweets,112,1634
User102RetweetsTweet535,Retweets,102,535
User11RetweetsTweet1261,Retweets,11,1261
User47RetweetsTweet1625,Retweets,47,1625
User21RetweetsTweet1176,Retweets,21,1176
User103RetweetsTweet860,Retweets,103,860
User32RetweetsTweet872,Retweets,32,872
User130RetweetsTweet1342,Retweets,130,1342
User98RetweetsTweet281,Retweets,98,281
User7RetweetsTweet850,Retweets,7,850
User133RetweetsTweet900,Retweets,133,900
User120RetweetsTweet545,Retweets,120,545
User117RetweetsTweet1434,Retweets,117,1434
User116RetweetsTweet567,Retweets,116,567
User76RetweetsTweet1387,Retweets,76,1387
User46RetweetsTweet1390,Retweets,46,1390
User58RetweetsTweet1337,Retweets,58,1337
User133RetweetsTweet757,Retweets,133,757
User74RetweetsTweet1428,Retweets,74,1428
User118RetweetsTweet733,Retweets,118,733
User54RetweetsTweet761,Retweets,54,761
User11RetweetsTweet493,Retweets,11,493
User23RetweetsTweet741,Retweets,23,741
User107RetweetsTweet232,Retweets,107,232
User84RetweetsTweet1193,Retweets,84,1193
User54RetweetsTweet612,Retweets,54,612
User7RetweetsTweet494,Retweets,7,494
User39RetweetsTweet1497,Retweets,39,1497
User14RetweetsTweet1457,Retweets,14,1457
User124RetweetsTweet1008,Retweets,124,1008
User84RetweetsTweet1049,Retweets,84,1049
User29RetweetsTweet860,Retweets,29,860
User45RetweetsTweet574,Retweets,45,574
User111RetweetsTweet1407,Retweets,111,1407
User136RetweetsTweet1085,Retweets,136,1085
User7RetweetsTweet1199,Retweets,7,1199
User139RetweetsTweet448,Retweets,139,448
User95RetweetsTweet514,Retweets,95,514
User57RetweetsTweet1013,Retweets,57,1013
User126RetweetsTweet1600,Retweets,126,1600
User15RetweetsTweet486,Retweets,15,486
User81RetweetsTweet1186,Retweets,81,1186
User133RetweetsTweet302,Retweets,133,302
User103RetweetsTweet914,Retweets,103,914
User70RetweetsTweet1036,Retweets,70,1036
User65RetweetsTweet286,Retweets,65,286
User145RetweetsTweet1646,Retweets,145,1646
User46RetweetsTweet1342,Retweets,46,1342
User52RetweetsTweet1202,Retweets,52,1202
User101RetweetsTweet1586,Retweets,101,1586
User94RetweetsTweet1157,Retweets,94,1157
User93RetweetsTweet1132,Retweets,93,1132
User29RetweetsTweet1361,Retweets,29,1361
User76RetweetsTweet550,Retweets,76,550
User22RetweetsTweet1462,Retweets,22,1462
User97RetweetsTweet776,Retweets,97,776
User132RetweetsTweet852,Retweets,132,852
User137RetweetsTweet1471,Retweets,137,1471
User70RetweetsTweet399,Retweets,70,399
User53RetweetsTweet1020,Retweets,53,1020
User77RetweetsTweet329,Retweets,77,329
User142RetweetsTweet367,Retweets,142,367
User112RetweetsTweet313,Retweets,112,313
User51RetweetsTweet826,Retweets,51,826
User67RetweetsTweet752,Retweets,67,752
User146RetweetsTweet498,Retweets,146,498
User5RetweetsTweet832,Retweets,5,832
User7RetweetsTweet164,Retweets,7,164
User32RetweetsTweet1373,Retweets,32,1373
User109RetweetsTweet635,Retweets,109,635
User78RetweetsTweet1558,Retweets,78,1558
User137RetweetsTweet288,Retweets,137,288
User115RetweetsTweet1582,Retweets,115,1582
User143RetweetsTweet159,Retweets,143,159
User6RetweetsTweet1060,Retweets,6,1060
User147RetweetsTweet441,Retweets,147,441
User68RetweetsTweet1389,Retweets,68,1389
User93RetweetsTweet842,Retweets,93,842
User85RetweetsTweet1522,Retweets,85,1522
User114RetweetsTweet1005,Retweets,114,1005
User55RetweetsTweet611,Retweets,55,611
User87RetweetsTweet570,Retweets,87,570
User42RetweetsTweet641,Retweets,42,641
User130RetweetsTweet1435,Retweets,130,1435
User142RetweetsTweet1000,Retweets,142,1000
User1RetweetsTweet1208,Retweets,1,1208
User33RetweetsTweet1027,Retweets,33,1027
User73RetweetsTweet1261,Retweets,73,1261
User14RetweetsTweet1253,Retweets,14,1253
User17RetweetsTweet1231,Retweets,17,1231
User87RetweetsTweet1026,Retweets,87,1026
User61RetweetsTweet305,Retweets,61,305
User142RetweetsTweet1499,Retweets,142,1499
User45RetweetsTweet587,Retweets,45,587
User33RetweetsTweet449,Retweets,33,449
User109RetweetsTweet1615,Retweets,109,1615
User10RetweetsTweet605,Retweets,10,605
User145RetweetsTweet1086,Retweets,145,1086
User27RetweetsTweet1137,Retweets,27,1137
User94RetweetsTweet1103,Retweets,94,1103
User31RetweetsTweet1638,Retweets,31,1638
User116RetweetsTweet1309,Retweets,116,1309
User50RetweetsTweet230,Retweets,50,230
User45RetweetsTweet1217,Retweets,45,1217
User104RetweetsTweet1131,Retweets,104,1131
User99RetweetsTweet1585,Retweets,99,1585
User69RetweetsTweet804,Retweets,69,804
User135RetweetsTweet1143,Retweets,135,1143
User36RetweetsTweet1521,Retweets,36,1521
User6RetweetsTweet1157,Retweets,6,1157
User34RetweetsTweet1425,Retweets,34,1425
User120RetweetsTweet204,Retweets,120,204
User87RetweetsTweet218,Retweets,87,218
User10RetweetsTweet1225,Retweets,10,1225
User90RetweetsTweet1042,Retweets,90,1042
User135RetweetsTweet1289,Retweets,135,1289
User89RetweetsTweet308,Retweets,89,308
User90RetweetsTweet935,Retweets,90,935
User85RetweetsTweet794,Retweets,85,794
User53RetweetsTweet1374,Retweets,53,1374
User120RetweetsTweet1541,Retweets,120,1541
User41RetweetsTweet1296,Retweets,41,1296
User131RetweetsTweet1639,Retweets,131,1639
User106RetweetsTweet1610,Retweets,106,1610
User44RetweetsTweet766,Retweets,44,766
User5RetweetsTweet480,Retweets,5,480
User140RetweetsTweet362,Retweets,140,362
User89RetweetsTweet699,Retweets,89,699
User133RetweetsTweet848,Retweets,133,848
User86RetweetsTweet175,Retweets,86,175
User135RetweetsTweet189,Retweets,135,189
User46RetweetsTweet1301,Retweets,46,1301
User16RetweetsTweet341,Retweets,16,341
User142RetweetsTweet1392,Retweets,142,1392
User92RetweetsTweet277,Retweets,92,277
User85RetweetsTweet463,Retweets,85,463
User12RetweetsTweet480,Retweets,12,480
User17RetweetsTweet1532,Retweets,17,1532
User144RetweetsTweet1635,Retweets,144,1635
User103RetweetsTweet929,Retweets,103,929
User27RetweetsTweet1347,Retweets,27,1347
User147RetweetsTweet1117,Retweets,147,1117
User106RetweetsTweet234,Retweets,106,234
User19RetweetsTweet790,Retweets,19,790
User146RetweetsTweet541,Retweets,146,541
User66RetweetsTweet948,Retweets,66,948
User97RetweetsTweet791,Retweets,97,791
User116RetweetsTweet1203,Retweets,116,1203
User72RetweetsTweet1391,Retweets,72,1391
User22RetweetsTweet1622,Retweets,22,1622
User1RetweetsTweet1097,Retweets,1,1097
User81RetweetsTweet590,Retweets,81,590
User35RetweetsTweet545,Retweets,35,545
User5RetweetsTweet1235,Retweets,5,1235
User41RetweetsTweet240,Retweets,41,240
User33RetweetsTweet1309,Retweets,33,1309
User39RetweetsTweet1055,Retweets,39,1055
User61RetweetsTweet288,Retweets,61,288
User70RetweetsTweet623,Retweets,70,623
User13RetweetsTweet1125,Retweets,13,1125
User35RetweetsTweet378,Retweets,35,378
User22RetweetsTweet1345,Retweets,22,1345
User74RetweetsTweet1554,Retweets,74,1554
User19RetweetsTweet1414,Retweets,19,1414
User8RetweetsTweet662,Retweets,8,662
User36RetweetsTweet1054,Retweets,36,1054
User70RetweetsTweet550,Retweets,70,550
User70RetweetsTweet784,Retweets,70,784
User83RetweetsTweet1080,Retweets,83,1080
User56RetweetsTweet352,Retweets,56,352
User99RetweetsTweet1565,Retweets,99,1565
User114RetweetsTweet740,Retweets,114,740
User14RetweetsTweet770,Retweets,14,770
User83RetweetsTweet595,Retweets,83,595
User79RetweetsTweet604,Retweets,79,604
User36RetweetsTweet1414,Retweets,36,1414
User126RetweetsTweet1575,Retweets,126,1575
User116RetweetsTweet365,Retweets,116,365
User140RetweetsTweet1393,Retweets,140,1393
User46RetweetsTweet1460,Retweets,46,1460
User28RetweetsTweet528,Retweets,28,528
User5RetweetsTweet707,Retweets,5,707
User23RetweetsTweet941,Retweets,23,941
User127RetweetsTweet1073,Retweets,127,1073
User33RetweetsTweet1234,Retweets,33,1234
User41RetweetsTweet1500,Retweets,41,1500
User98RetweetsTweet331,Retweets,98,331
User99RetweetsTweet570,Retweets,99,570
User99RetweetsTweet1450,Retweets,99,1450
User17RetweetsTweet1229,Retweets,17,1229
User96RetweetsTweet526,Retweets,96,526
User131RetweetsTweet610,Retweets,131,610
User10RetweetsTweet787,Retweets,10,787
User58RetweetsTweet794,Retweets,58,794
User6RetweetsTweet807,Retweets,6,807
User88RetweetsTweet290,Retweets,88,290
User1RetweetsTweet1556,Retweets,1,1556
User127RetweetsTweet1577,Retweets,127,1577
User92RetweetsTweet429,Retweets,92,429
User123RetweetsTweet393,Retweets,123,393
User119RetweetsTweet281,Retweets,119,281
User69RetweetsTweet213,Retweets,69,213
User78RetweetsTweet1577,Retweets,78,1577
User114RetweetsTweet1604,Retweets,114,1604
User53RetweetsTweet1460,Retweets,53,1460
User41RetweetsTweet1512,Retweets,41,1512
User145RetweetsTweet190,Retweets,145,190
User35RetweetsTweet1076,Retweets,35,1076
User81RetweetsTweet526,Retweets,81,526
User3RetweetsTweet1080,Retweets,3,1080
User144RetweetsTweet360,Retweets,144,360
User131RetweetsTweet1199,Retweets,131,1199
User65RetweetsTweet1524,Retweets,65,1524
User114RetweetsTweet1480,Retweets,114,1480
User28RetweetsTweet274,Retweets,28,274
User108RetweetsTweet1493,Retweets,108,1493
User93RetweetsTweet853,Retweets,93,853
User1RetweetsTweet932,Retweets,1,932
User149RetweetsTweet490,Retweets,149,490
User90RetweetsTweet1074,Retweets,90,1074
User85RetweetsTweet848,Retweets,85,848
User30RetweetsTweet1467,Retweets,30,1467
User17RetweetsTweet473,Retweets,17,473
User132RetweetsTweet1638,Retweets,132,1638
User30RetweetsTweet944,Retweets,30,944
User125RetweetsTweet1310,Retweets,125,1310
User114RetweetsTweet1221,Retweets,114,1221
User37RetweetsTweet610,Retweets,37,610
User16RetweetsTweet374,Retweets,16,374
User128RetweetsTweet1004,Retweets,128,1004
User10RetweetsTweet1373,Retweets,10,1373
User146RetweetsTweet939,Retweets,146,939
User48RetweetsTweet1572,Retweets,48,1572
User117RetweetsTweet357,Retweets,117,357
User4RetweetsTweet707,Retweets,4,707
User138RetweetsTweet353,Retweets,138,353
User18RetweetsTweet754,Retweets,18,754
User104RetweetsTweet1273,Retweets,104,1273
User120RetweetsTweet1352,Retweets,120,1352
User37RetweetsTweet1427,Retweets,37,1427
User61RetweetsTweet1153,Retweets,61,1153
User80RetweetsTweet334,Retweets,80,334
User4RetweetsTweet656,Retweets,4,656
User2RetweetsTweet1288,Retweets,2,1288
User46RetweetsTweet243,Retweets,46,243
User57RetweetsTweet663,Retweets,57,663
User18RetweetsTweet342,Retweets,18,342
User113RetweetsTweet1340,Retweets,113,1340
User57RetweetsTweet808,Retweets,57,808
User7RetweetsTweet316,Retweets,7,316
User137RetweetsTweet957,Retweets,137,957
User69RetweetsTweet1619,Retweets,69,1619
User110RetweetsTweet624,Retweets,110,624
User59RetweetsTweet313,Retweets,59,313
User137RetweetsTweet490,Retweets,137,490
User81RetweetsTweet940,Retweets,81,940
User2RetweetsTweet384,Retweets,2,384
User56RetweetsTweet1573,Retweets,56,1573
User31RetweetsTweet1021,Retweets,31,1021
User42RetweetsTweet1186,Retweets,42,1186
User36RetweetsTweet169,Retweets,36,169
User43RetweetsTweet923,Retweets,43,923
User76RetweetsTweet317,Retweets,76,317
User109RetweetsTweet1468,Retweets,109,1468
User28RetweetsTweet863,Retweets,28,863
User64RetweetsTweet1481,Retweets,64,1481
User81RetweetsTweet451,Retweets,81,451
User128RetweetsTweet505,Retweets,128,505
User91RetweetsTweet654,Retweets,91,654
User103RetweetsTweet799,Retweets,103,799
User109RetweetsTweet1599,Retweets,109,1599
User95RetweetsTweet824,Retweets,95,824
User60RetweetsTweet518,Retweets,60,518
User78RetweetsTweet343,Retweets,78,343
User45RetweetsTweet896,Retweets,45,896
User37RetweetsTweet1175,Retweets,37,1175
User59RetweetsTweet851,Retweets,59,851
User130RetweetsTweet390,Retweets,130,390
User122RetweetsTweet735,Retweets,122,735
User53RetweetsTweet815,Retweets,53,815
User84RetweetsTweet806,Retweets,84,806
User103RetweetsTweet1186,Retweets,103,1186
User40RetweetsTweet1629,Retweets,40,1629
User65RetweetsTweet1097,Retweets,65,1097
User68RetweetsTweet1137,Retweets,68,1137
User138RetweetsTweet756,Retweets,138,756
User81RetweetsTweet1169,Retweets,81,1169
User40RetweetsTweet1161,Retweets,40,1161
User42RetweetsTweet958,Retweets,42,958
User36RetweetsTweet1147,Retweets,36,1147
User31RetweetsTweet1566,Retweets,31,1566
User34RetweetsTweet1159,Retweets,34,1159
User149RetweetsTweet320,Retweets,149,320
User36RetweetsTweet698,Retweets,36,698
User100RetweetsTweet502,Retweets,100,502
User85RetweetsTweet1054,Retweets,85,1054
User52RetweetsTweet642,Retweets,52,642
